test_indices,y_test,y_pred,risk_scores,quantiles
67.0,0.0,0.0,0.4882958233356476,4
127.0,0.0,0.0,0.4802118241786957,4
53.0,0.0,0.0,0.47958138585090637,4
56.0,1.0,0.0,0.4573522210121155,4
152.0,0.0,0.0,0.43902111053466797,4
137.0,0.0,0.0,0.4323629140853882,4
50.0,0.0,0.0,0.40507927536964417,4
34.0,0.0,0.0,0.3919791281223297,3
63.0,0.0,0.0,0.3755234181880951,3
130.0,1.0,0.0,0.3621472120285034,3
133.0,0.0,0.0,0.3179500102996826,3
144.0,0.0,0.0,0.31679803133010864,3
99.0,1.0,0.0,0.3129928410053253,3
115.0,0.0,0.0,0.3126581609249115,3
102.0,0.0,0.0,0.2983742952346802,3
33.0,0.0,0.0,0.26301395893096924,3
79.0,1.0,0.0,0.25545525550842285,3
17.0,0.0,0.0,0.2531203627586365,3
44.0,0.0,0.0,0.22932511568069458,3
129.0,0.0,0.0,0.2292919158935547,3
72.0,0.0,0.0,0.21630075573921204,3
45.0,0.0,0.0,0.2050437033176422,3
14.0,0.0,0.0,0.18740159273147583,3
78.0,0.0,0.0,0.17278355360031128,2
88.0,0.0,0.0,0.16264459490776062,2
108.0,0.0,0.0,0.1550026834011078,2
104.0,0.0,0.0,0.1538074016571045,2
117.0,0.0,0.0,0.14726877212524414,2
116.0,0.0,0.0,0.14329540729522705,2
156.0,0.0,0.0,0.13851964473724365,2
154.0,0.0,0.0,0.12936845421791077,2
150.0,0.0,0.0,0.11658599972724915,2
37.0,0.0,0.0,0.11521151661872864,2
65.0,0.0,0.0,0.11265167593955994,2
112.0,0.0,0.0,0.11258313059806824,2
141.0,0.0,0.0,0.10964420437812805,2
118.0,0.0,0.0,0.10571593046188354,2
81.0,0.0,0.0,0.10496485233306885,2
25.0,0.0,0.0,0.10163450241088867,2
28.0,0.0,0.0,0.09632277488708496,1
71.0,0.0,0.0,0.08285084366798401,1
92.0,0.0,0.0,0.08129480481147766,1
128.0,0.0,0.0,0.07893505692481995,1
109.0,0.0,0.0,0.0749407708644867,1
147.0,0.0,0.0,0.07391858100891113,1
20.0,0.0,0.0,0.07344543933868408,1
134.0,1.0,0.0,0.07069242000579834,1
93.0,0.0,0.0,0.07038521766662598,1
11.0,0.0,0.0,0.0651254951953888,1
30.0,0.0,0.0,0.06078413128852844,1
107.0,0.0,0.0,0.055036187171936035,1
94.0,0.0,0.0,0.050377219915390015,1
15.0,0.0,0.0,0.04768502712249756,1
69.0,0.0,0.0,0.04721653461456299,1
77.0,0.0,0.0,0.045941680669784546,1
55.0,0.0,0.0,0.02113988995552063,0
103.0,0.0,0.0,0.010777562856674194,0
131.0,0.0,0.0,0.01070547103881836,0
148.0,0.0,0.0,0.004551798105239868,0
49.0,0.0,0.0,-0.0021880269050598145,0
24.0,0.0,0.0,-0.005315899848937988,0
91.0,0.0,0.0,-0.008474111557006836,0
57.0,0.0,0.0,-0.01123267412185669,0
38.0,0.0,0.0,-0.05455857515335083,0
22.0,0.0,0.0,-0.05599743127822876,0
3.0,0.0,0.0,-0.06472796201705933,0
122.0,0.0,0.0,-0.09746325016021729,0
4.0,0.0,0.0,-0.10479557514190674,0
138.0,0.0,0.0,-0.1284293532371521,0
46.0,0.0,0.0,-0.18078243732452393,0
29.0,0.0,0.0,-0.1886267066001892,0
