test_indices,y_test,y_pred,risk_scores,quantiles
65.0,0.0,1.0,0.5443234836702955,2
66.0,0.0,1.0,0.5443234836702955,2
67.0,0.0,1.0,0.5443234836702955,2
68.0,1.0,1.0,0.5443234836702955,1
69.0,0.0,1.0,0.5443234836702955,1
71.0,0.0,1.0,0.5443234836702955,1
61.0,1.0,1.0,0.5443234836702955,1
72.0,0.0,1.0,0.5443234836702955,1
73.0,1.0,1.0,0.5443234836702955,1
74.0,0.0,1.0,0.5443234836702955,1
75.0,1.0,1.0,0.5443234836702955,1
76.0,1.0,1.0,0.5443234836702955,1
77.0,0.0,1.0,0.5443234836702955,1
78.0,0.0,1.0,0.5443234836702955,1
62.0,0.0,1.0,0.5443234836702955,1
60.0,1.0,1.0,0.5443234836702955,1
42.0,1.0,1.0,0.5443234836702955,1
50.0,0.0,1.0,0.5443234836702955,1
43.0,1.0,1.0,0.5443234836702955,1
44.0,0.0,1.0,0.5443234836702955,0
45.0,0.0,1.0,0.5443234836702955,0
46.0,0.0,1.0,0.5443234836702955,0
47.0,1.0,1.0,0.5443234836702955,0
48.0,1.0,1.0,0.5443234836702955,0
49.0,0.0,1.0,0.5443234836702955,0
51.0,1.0,1.0,0.5443234836702955,0
59.0,1.0,1.0,0.5443234836702955,0
52.0,1.0,1.0,0.5443234836702955,0
53.0,0.0,1.0,0.5443234836702955,0
54.0,1.0,1.0,0.5443234836702955,0
55.0,0.0,1.0,0.5443234836702955,0
56.0,1.0,1.0,0.5443234836702955,0
57.0,0.0,1.0,0.5443234836702955,0
58.0,0.0,1.0,0.5443234836702955,0
160.0,1.0,1.0,0.5443234836702955,0
