test_indices,y_test,y_pred,risk_scores,quantiles
142.0,0.0,1.0,0.5428460342146192,6
153.0,0.0,1.0,0.5428460342146192,6
154.0,0.0,1.0,0.5428460342146192,6
155.0,1.0,1.0,0.5428460342146192,6
156.0,0.0,1.0,0.5428460342146192,6
157.0,1.0,1.0,0.5428460342146192,6
158.0,1.0,1.0,0.5428460342146192,6
159.0,1.0,1.0,0.5428460342146192,6
143.0,1.0,1.0,0.5428460342146192,6
141.0,0.0,1.0,0.5428460342146192,6
123.0,1.0,1.0,0.5428460342146192,6
131.0,0.0,1.0,0.5428460342146192,6
124.0,0.0,1.0,0.5428460342146192,6
125.0,1.0,1.0,0.5428460342146192,6
126.0,1.0,1.0,0.5428460342146192,5
127.0,0.0,1.0,0.5428460342146192,5
128.0,0.0,1.0,0.5428460342146192,5
129.0,0.0,1.0,0.5428460342146192,5
130.0,1.0,1.0,0.5428460342146192,5
132.0,1.0,1.0,0.5428460342146192,5
140.0,1.0,1.0,0.5428460342146192,5
133.0,0.0,1.0,0.5428460342146192,5
134.0,1.0,1.0,0.5428460342146192,5
135.0,1.0,1.0,0.5428460342146192,5
136.0,1.0,1.0,0.5428460342146192,5
137.0,0.0,1.0,0.5428460342146192,5
138.0,0.0,1.0,0.5428460342146192,5
139.0,1.0,1.0,0.5428460342146192,5
82.0,1.0,1.0,0.5428460342146192,5
80.0,1.0,1.0,0.5428460342146192,5
1.0,1.0,1.0,0.5428460342146192,4
79.0,1.0,1.0,0.5428460342146192,4
22.0,0.0,1.0,0.5428460342146192,4
23.0,0.0,1.0,0.5428460342146192,4
24.0,0.0,1.0,0.5428460342146192,4
25.0,0.0,1.0,0.5428460342146192,4
26.0,1.0,1.0,0.5428460342146192,4
27.0,1.0,1.0,0.5428460342146192,4
28.0,0.0,1.0,0.5428460342146192,4
29.0,0.0,1.0,0.5428460342146192,4
30.0,0.0,1.0,0.5428460342146192,4
31.0,1.0,1.0,0.5428460342146192,4
32.0,0.0,1.0,0.5428460342146192,4
33.0,0.0,1.0,0.5428460342146192,4
34.0,0.0,1.0,0.5428460342146192,4
35.0,1.0,1.0,0.5428460342146192,4
36.0,1.0,1.0,0.5428460342146192,3
37.0,0.0,1.0,0.5428460342146192,3
38.0,0.0,1.0,0.5428460342146192,3
21.0,1.0,1.0,0.5428460342146192,3
20.0,0.0,1.0,0.5428460342146192,3
19.0,0.0,1.0,0.5428460342146192,3
9.0,1.0,1.0,0.5428460342146192,3
2.0,1.0,1.0,0.5428460342146192,3
3.0,0.0,1.0,0.5428460342146192,3
4.0,0.0,1.0,0.5428460342146192,3
5.0,1.0,1.0,0.5428460342146192,3
6.0,1.0,1.0,0.5428460342146192,3
7.0,1.0,1.0,0.5428460342146192,3
8.0,1.0,1.0,0.5428460342146192,3
10.0,0.0,1.0,0.5428460342146192,3
18.0,1.0,1.0,0.5428460342146192,3
11.0,0.0,1.0,0.5428460342146192,2
12.0,1.0,1.0,0.5428460342146192,2
13.0,1.0,1.0,0.5428460342146192,2
14.0,0.0,1.0,0.5428460342146192,2
15.0,0.0,1.0,0.5428460342146192,2
16.0,0.0,1.0,0.5428460342146192,2
17.0,0.0,1.0,0.5428460342146192,2
39.0,1.0,1.0,0.5428460342146192,2
40.0,1.0,1.0,0.5428460342146192,2
41.0,1.0,1.0,0.5428460342146192,2
70.0,1.0,1.0,0.5428460342146192,2
63.0,0.0,1.0,0.5428460342146192,2
64.0,1.0,1.0,0.5428460342146192,2
65.0,0.0,1.0,0.5428460342146192,2
66.0,0.0,1.0,0.5428460342146192,2
67.0,0.0,1.0,0.5428460342146192,2
68.0,1.0,1.0,0.5428460342146192,1
69.0,0.0,1.0,0.5428460342146192,1
71.0,0.0,1.0,0.5428460342146192,1
61.0,1.0,1.0,0.5428460342146192,1
72.0,0.0,1.0,0.5428460342146192,1
73.0,1.0,1.0,0.5428460342146192,1
74.0,0.0,1.0,0.5428460342146192,1
75.0,1.0,1.0,0.5428460342146192,1
76.0,1.0,1.0,0.5428460342146192,1
77.0,0.0,1.0,0.5428460342146192,1
78.0,0.0,1.0,0.5428460342146192,1
62.0,0.0,1.0,0.5428460342146192,1
60.0,1.0,1.0,0.5428460342146192,1
42.0,1.0,1.0,0.5428460342146192,1
50.0,0.0,1.0,0.5428460342146192,1
43.0,1.0,1.0,0.5428460342146192,1
44.0,0.0,1.0,0.5428460342146192,0
45.0,0.0,1.0,0.5428460342146192,0
46.0,0.0,1.0,0.5428460342146192,0
47.0,1.0,1.0,0.5428460342146192,0
48.0,1.0,1.0,0.5428460342146192,0
49.0,0.0,1.0,0.5428460342146192,0
51.0,1.0,1.0,0.5428460342146192,0
59.0,1.0,1.0,0.5428460342146192,0
52.0,1.0,1.0,0.5428460342146192,0
53.0,0.0,1.0,0.5428460342146192,0
54.0,1.0,1.0,0.5428460342146192,0
55.0,0.0,1.0,0.5428460342146192,0
56.0,1.0,1.0,0.5428460342146192,0
57.0,0.0,1.0,0.5428460342146192,0
58.0,0.0,1.0,0.5428460342146192,0
160.0,1.0,1.0,0.5428460342146192,0
