test_indices,y_test,y_pred,risk_scores,quantiles
81.0,0.0,1.0,0.5278204991421398,1
107.0,0.0,1.0,0.5278204991421398,1
109.0,0.0,1.0,0.5278204991421398,0
22.0,0.0,1.0,0.5278204991421398,0
49.0,0.0,1.0,0.5278204991421398,0
112.0,0.0,1.0,0.5278204991421398,0
29.0,0.0,1.0,0.5278204991421398,0
28.0,0.0,1.0,0.5278204991421398,0
115.0,0.0,1.0,0.5278204991421398,0
116.0,0.0,1.0,0.5278204991421398,0
117.0,0.0,1.0,0.5278204991421398,0
118.0,0.0,1.0,0.5278204991421398,0
78.0,0.0,1.0,0.5278204991421398,0
77.0,0.0,1.0,0.5278204991421398,0
25.0,0.0,1.0,0.5278204991421398,0
122.0,0.0,1.0,0.5278204991421398,0
24.0,0.0,1.0,0.5278204991421398,0
30.0,0.0,1.0,0.5278204991421398,0
